,OBJECTID,GEOID10,GEOID20,STATEFP,COUNTYFP,TRACTCE,BLKGRPCE,CSA,CSA_Name,CBSA,CBSA_Name,CBSA_POP,CBSA_EMP,CBSA_WRK,Ac_Total,Ac_Water,Ac_Land,Ac_Unpr,TotPop,CountHU,HH,P_WrkAge,AutoOwn0,Pct_AO0,AutoOwn1,Pct_AO1,AutoOwn2p,Pct_AO2p,Workers,R_LowWageWk,R_MedWageWk,R_HiWageWk,R_PCTLOWWAGE,TotEmp,E5_Ret,E5_Off,E5_Ind,E5_Svc,E5_Ent,E8_Ret,E8_off,E8_Ind,E8_Svc,E8_Ent,E8_Ed,E8_Hlth,E8_Pub,E_LowWageWk,E_MedWageWk,E_HiWageWk,E_PctLowWage,D1A,D1B,D1C,D1C5_RET,D1C5_OFF,D1C5_IND,D1C5_SVC,D1C5_ENT,D1C8_RET,D1C8_OFF,D1C8_IND,D1C8_SVC,D1C8_ENT,D1C8_ED,D1C8_HLTH,D1C8_PUB,D1D,D1_FLAG,D2A_JPHH,D2B_E5MIX,D2B_E5MIXA,D2B_E8MIX,D2B_E8MIXA,D2A_EPHHM,D2C_TRPMX1,D2C_TRPMX2,D2C_TRIPEQ,D2R_JOBPOP,D2R_WRKEMP,D2A_WRKEMP,D2C_WREMLX,D3A,D3AAO,D3AMM,D3APO,D3B,D3BAO,D3BMM3,D3BMM4,D3BPO3,D3BPO4,D4A,D4B025,D4B050,D4C,D4D,D4E,D5AR,D5AE,D5BR,D5BE,D5CR,D5CRI,D5CE,D5CEI,D5DR,D5DRI,D5DE,D5DEI,D2A_Ranked,D2B_Ranked,D3B_Ranked,D4A_Ranked,NatWalkInd,Region,Households,Workers_1,Residents,Drivers,Vehicles,White,Male,Lowwage,Medwage,Highwage,W_P_Lowwage,W_P_Medwage,W_P_Highwage,GasPrice,logd1a,logd1c,logd3aao,logd3apo,d4bo25,d5dei_1,logd4d,UPTpercap,B_C_constant,B_C_male,B_C_ld1c,B_C_drvmveh,B_C_ld1a,B_C_ld3apo,B_C_inc1,B_C_gasp,B_N_constant,B_N_inc2,B_N_inc3,B_N_white,B_N_male,B_N_drvmveh,B_N_gasp,B_N_ld1a,B_N_ld1c,B_N_ld3aao,B_N_ld3apo,B_N_d4bo25,B_N_d5dei,B_N_UPTpc,C_R_Households,C_R_Pop,C_R_Workers,C_R_Drivers,C_R_Vehicles,C_R_White,C_R_Male,C_R_Lowwage,C_R_Medwage,C_R_Highwage,C_R_DrmV,NonCom_VMT_Per_Worker,Com_VMT_Per_Worker,VMT_per_worker,VMT_tot_min,VMT_tot_max,VMT_tot_avg,GHG_per_worker,Annual_GHG,SLC_score,Shape__Area,Shape__Length,FIPS,StCtyTract
60,61,481130050001,481130050001,48,113,5000,1,206.0,"Dallas-Fort Worth, TX-OK",19100.0,"Dallas-Fort Worth-Arlington, TX",7189384,3545715,3364458,112.4688005,0.0,112.4688005,112.4688005,839,189.0,153.0,0.513,7,0.0457516339869,0,0.0,146,0.954248366013,420,111,199,110,0.264285714285714,1997,94,258,282,1171,192,94,258,282,222,192,718,231,0,381,766,850,0.190786179268903,1.68046604178018,7.45984660874906,17.7560353726721,0.835787343530884,2.29396951735073,2.50736203059265,10.4117763752624,1.70714010593542,0.835787343530884,2.29396951735073,2.50736203059265,1.97388074748783,1.70714010593542,6.38399268782101,2.05390293995356,0.0,19.4365014144523,0,13.0522875816993,0.759783736153352,0.759783736153352,0.910275893645718,0.851822503485564,0.777136410146656,0.496782505227245,0.520346500874027,0.381017317624164,0.591678420310296,0.347538270583368,0.210315473209815,0.453987993743133,33.2849506344429,3.6057023196897,12.5846285245059,17.0946197902473,134.681973424265,11.3809340395695,0.0,51.2142031780627,22.761868079139,68.2856042374169,411.72,0.0,0.159305859460949,8.33,47.4015902748,0.00992848629321,400689,285537,197907,76711,0.0003677385030116,0.726241096188353,0.0003363002723898,0.791088318898881,0.0007676901230321,0.270037168025674,0.0006818861081219,0.197436016225009,18,20,17,16,17.3333333333333,"Dallas-Fort Worth-Arlington, TX Metro Area",180.0,420.0,956.0,568.48,454.0,39.0,555.0,111.0,199.0,110.0,0.190786179268903,0.383575363044567,0.42563845768653,213.0,0.985990675591211,2.93151558716457,1.52729517049748,2.89561464492689,0.0,0.0,4.0,11.0,2.987742,-0.048733,-0.125043,0.015133,-0.072051,-0.339203,-0.220159,0.006174,2.290072,0.331143,0.215838,0.029475,0.037288,0.053579,-0.000452,-0.101249,-0.101249,-0.044805,-0.307228,-0.604594,-0.36998,0.026678,928341.0,2606868.0,1163871.0,1759309.2,1394052.0,0.291340029491328,0.493077516774919,0.213767677002005,0.339558250012244,0.446673213784002,0.393451544206278,4.38790666188903,18.7651853221751,23.1530919840642,11.4429945577514,82.6363030031542,25.6593272665218,20.6294049578012,5363.64528902831,83.5516880981966,455154.443756104,3163.36028424985,48113,48113005000
61,62,481130050002,481130050002,48,113,5000,2,206.0,"Dallas-Fort Worth, TX-OK",19100.0,"Dallas-Fort Worth-Arlington, TX",7189384,3545715,3364458,84.8398082,0.0,84.8398082,84.07282,1264,412.0,375.0,0.663,0,0.0,148,0.394666666667,227,0.605333333333,441,89,223,129,0.201814058956916,213,27,36,4,35,111,27,36,4,8,111,3,24,0,80,95,38,0.375586854460094,4.9005136261636,15.0345854938612,2.53351796692439,0.321150164821401,0.428200219761868,0.0475778021957632,0.416305769212928,1.32028401093243,0.321150164821401,0.428200219761868,0.0475778021957632,0.0951556043915263,1.32028401093243,0.0356833516468224,0.285466813174579,0.0,7.43403159308799,0,0.568,0.791168648348126,0.791168648348126,0.722481387707364,0.676087226625092,0.622828391149038,0.654117417349178,0.724949361158061,0.689385310346054,0.288422477995938,0.651376146788991,2.07042253521127,0.342863614857706,25.1935241019765,0.0,6.01748647076402,19.1760376312125,158.453917862582,0.0,0.0,30.1745142323412,113.15442837128,52.8053999065972,258.84,0.0,0.433463300333346,5.67,42.7723739243,0.00448575949367,376298,268999,200420,73349,0.0003453532869788,0.682032878400667,0.0003168221175279,0.745269323049133,0.0007774381626628,0.273466068485226,0.0006520012011919,0.188783021393127,14,15,18,18,16.8333333333333,"Dallas-Fort Worth-Arlington, TX Metro Area",367.0,441.0,1306.0,942.48,805.0,6.0,626.0,89.0,223.0,129.0,0.375586854460094,0.446009389671362,0.178403755868545,213.0,1.77503940240455,1.2622939658746,0.0,3.00449564436815,0.0,0.0,4.0,11.0,2.987742,-0.048733,-0.125043,0.015133,-0.072051,-0.339203,-0.220159,0.006174,2.290072,0.331143,0.215838,0.029475,0.037288,0.053579,-0.000452,-0.101249,-0.101249,-0.044805,-0.307228,-0.604594,-0.36998,0.026678,928341.0,2606868.0,1163871.0,1759309.2,1394052.0,0.291340029491328,0.493077516774919,0.213767677002005,0.339558250012244,0.446673213784002,0.393451544206278,4.82331498125468,20.2116211686109,25.0349361498656,11.4429945577514,82.6363030031542,25.6593272665218,22.3061281095302,5799.59330847786,80.9084001166519,343343.432533264,2393.69996294134,48113,48113005000
62,63,481130050003,481130050003,48,113,5000,3,206.0,"Dallas-Fort Worth, TX-OK",19100.0,"Dallas-Fort Worth-Arlington, TX",7189384,3545715,3364458,152.6586271,0.0,152.6586271,144.29053,1624,581.0,535.0,0.627,101,0.188785046729,125,0.233644859813,309,0.577570093458,691,153,324,214,0.221418234442836,190,4,0,23,160,3,4,0,23,149,3,0,11,0,16,88,86,0.0842105263157895,4.0265982805663,11.2550698926672,1.31678773374802,0.027721847026274,0.0,0.159400620401076,1.10887388105096,0.0207913852697055,0.027721847026274,0.0,0.159400620401076,1.03263880172871,0.0207913852697055,0.0,0.0762350793222535,0.0,5.34338601431431,0,0.355140186915888,0.394650678709019,0.339933591895458,0.470946846638296,0.364501571469356,0.446484040894097,0.451717080182094,0.488225198962768,0.880956455733967,0.209481808158765,0.431328036322361,3.63684210526316,0.0715869771267382,24.9885085601977,4.51499768875357,3.4401563002362,17.0333545712079,89.4649733162706,8.38472102308065,4.19236051154033,12.577081534621,79.6548497192662,20.9618025577016,96.56,0.13341230316562,0.385693640382975,18.67,78.2713707505,0.0114963054187,400435,290261,232777,94729,0.0003675053905983,0.725780726079786,0.0003418641134569,0.804176294252262,0.0009029524158774,0.317616061390008,0.0008420485867252,0.243810097391233,9,5,13,20,13.3333333333333,"Dallas-Fort Worth-Arlington, TX Metro Area",557.0,691.0,1583.0,1070.96,881.0,165.0,763.0,153.0,324.0,214.0,0.0842105263157895,0.463157894736842,0.452631578947368,213.0,1.61474346915728,0.840181628714933,1.70747123362171,2.89222307488463,0.0,0.0,4.0,11.0,2.987742,-0.048733,-0.125043,0.015133,-0.072051,-0.339203,-0.220159,0.006174,2.290072,0.331143,0.215838,0.029475,0.037288,0.053579,-0.000452,-0.101249,-0.101249,-0.044805,-0.307228,-0.604594,-0.36998,0.026678,928341.0,2606868.0,1163871.0,1759309.2,1394052.0,0.291340029491328,0.493077516774919,0.213767677002005,0.339558250012244,0.446673213784002,0.393451544206278,4.73162136531684,23.8747575904469,28.6063789557637,11.4429945577514,82.6363030031542,25.6593272665218,25.4882836495855,6626.95374889223,75.8918572927753,617800.179176331,4101.81593604656,48113,48113005000
63,64,481130079024,481130079024,48,113,7902,4,206.0,"Dallas-Fort Worth, TX-OK",19100.0,"Dallas-Fort Worth-Arlington, TX",7189384,3545715,3364458,67.4563232,0.0,67.4563232,67.4563232,623,545.0,309.0,0.815,0,0.0,202,0.653721682848,107,0.346278317152,387,77,98,212,0.198966408268734,311,78,12,13,67,141,78,11,13,12,141,0,55,1,113,127,71,0.363344051446945,8.07930189708294,9.23560565483059,4.61039062383999,1.15630375774765,0.177892885807331,0.192717292957942,0.99323527909093,2.09024140823614,1.15630375774765,0.16306847865672,0.192717292957942,0.177892885807331,2.09024140823614,0.0,0.8153423932836,0.0148244071506109,12.6896925209229,0,1.00647249190939,0.804338122764255,0.804338122764255,0.722983530936356,0.676557124713588,0.749261321378702,0.719281870938123,0.79353338544091,0.518254017231325,0.665952890792291,0.891117478510029,1.2443729903537,0.783195455426372,23.1732163694813,2.1368958782632,4.840958138834,16.1953623523841,243.604145919415,18.975241152782,37.9504823055639,18.975241152782,227.702893833383,47.4381028819549,197.14,0.0,0.0,3.67,34.8195675154,0.00589085072231,424007,294581,255456,111315,0.0003891389567631,0.768504522139452,0.0003469521306901,0.816144976201163,0.0009909252733319,0.348560762353866,0.00098948197945,0.28649854839706,17,15,20,19,18.3333333333333,"Dallas-Fort Worth-Arlington, TX Metro Area",342.0,387.0,650.0,480.48,479.0,514.0,324.0,77.0,98.0,212.0,0.363344051446945,0.408360128617363,0.228295819935691,213.0,2.20599730607633,1.72462034702856,1.14323373715728,2.84463971678718,0.0,0.0,4.0,11.0,0.962706,-0.027509,-0.08353,-0.241761,-0.018226,-0.145805,-0.068564,0.012247,2.251676,0.335065,0.229025,0.032095,0.031089,0.085004,-0.000127,-0.098055,-0.098055,-0.038202,-0.324905,-0.610706,-0.353607,0.025646,928341.0,2606868.0,1163871.0,1759309.2,1394052.0,0.291340029491328,0.493077516774919,0.213767677002005,0.339558250012244,0.446673213784002,0.393451544206278,4.27014086250286,19.0635583217723,23.3336991842752,11.4429945577514,82.6363030031542,25.6593272665218,20.7903259731892,5405.48475302918,83.2980024581347,272990.459220886,2174.44438352581,48113,48113007902
64,65,481130079142,481130079142,48,113,7914,2,206.0,"Dallas-Fort Worth, TX-OK",19100.0,"Dallas-Fort Worth-Arlington, TX",7189384,3545715,3364458,30.9423562,0.0,30.9423562,30.9423562,935,617.0,573.0,0.866,111,0.193717277487,201,0.350785340314,261,0.455497382199,546,90,110,346,0.164835164835165,6,0,0,6,0,0,0,0,6,0,0,0,0,0,1,2,3,0.166666666666667,19.9403043521295,30.2174790425301,0.193908956422653,0.0,0.0,0.193908956422653,0.0,0.0,0.0,0.0,0.193908956422653,0.0,0.0,0.0,0.0,0.0,20.1342133085521,0,0.0104712041884817,0.0,0.0,0.0,0.0,0.0831880934606815,0.0077046582480428,0.0,2.09468084952914e-228,0.0127523910733263,0.0217391304347826,91.0,8.19401262399051e-40,26.7141845682975,0.0,3.14296469578153,23.571219872516,165.489659769349,0.0,0.0,41.3672440368326,62.0508660552489,82.7344880736652,236.04,0.0,0.459629841260308,8.0,165.468976147,0.00855614973262,446769,298467,338493,146364,0.0004100291329485,0.809760208797782,0.0003515289906365,0.826911248898715,0.0013130295179833,0.461861839735403,0.001301033467549,0.376706405584039,1,1,18,19,12.6666666666667,"Dallas-Fort Worth-Arlington, TX Metro Area",597.0,546.0,966.0,836.0,955.0,806.0,268.0,90.0,110.0,346.0,0.166666666666667,0.333333333333333,0.5,213.0,3.04167573982241,0.177232761160862,0.0,3.20157583416167,0.0,0.0,5.0,11.0,0.96492,-0.09319,-0.071577,-0.131211,0.032196,-0.194611,0.059726,0.011712,2.268998,0.334977,0.228789,0.032434,0.031212,0.084705,-0.000221,-0.098599,-0.098599,-0.038581,-0.323979,-0.608736,-0.354279,0.02576,928341.0,2606868.0,1163871.0,1759309.2,1394052.0,0.291340029491328,0.493077516774919,0.213767677002005,0.339558250012244,0.446673213784002,0.393451544206278,4.27910763478174,18.9769168237829,23.2560244585646,11.4429945577514,82.6363030031542,25.6593272665218,20.7211177925811,5387.49062607108,83.407106427885,125221.396636963,1626.86036180099,48113,48113007914
65,66,481130079141,481130079141,48,113,7914,1,206.0,"Dallas-Fort Worth, TX-OK",19100.0,"Dallas-Fort Worth-Arlington, TX",7189384,3545715,3364458,180.5623946,0.0,180.5623946,180.5623946,2047,1400.0,1053.0,0.874,45,0.042735042735,473,0.449192782526,535,0.508072174739,1083,187,202,694,0.172668513388735,5013,444,944,580,2283,762,444,922,580,2099,762,54,130,22,1237,1257,2519,0.246758428086974,7.75355246645583,11.3368013563108,27.7632560816736,2.45898378221885,5.22810966309593,3.21218602181741,12.6438287720847,4.22014784245667,2.45898378221885,5.10626812433734,3.21218602181741,11.624790447922,4.22014784245667,0.299065595134725,0.719972729028041,0.121841538758592,35.5168085481294,0,4.76068376068376,0.884282907245945,0.884282907245945,0.766487055798873,0.766487055798873,0.914005877835509,0.678484456683319,0.730005912550275,0.406060808854256,0.579886685552408,0.355314960629921,0.216038300418911,0.456593537012165,32.8917294499324,6.84082651526271,8.0183678063819,18.0325351282878,133.559593366181,7.08896225504533,28.3558490201813,14.1779245100907,124.056839463293,17.7224056376133,362.1,0.274738927537759,0.757316676587972,45.67,161.876453094,0.0223106985833,417881,277857,371548,165306,0.0003835167258821,0.757401265111558,0.0003272549084196,0.769810662100836,0.0014412513444817,0.506964229186451,0.0014694094065935,0.425458644758787,20,18,17,17,17.6666666666667,"Dallas-Fort Worth-Arlington, TX Metro Area",1179.0,1083.0,2104.0,1707.2,1677.0,1292.0,1071.0,187.0,202.0,694.0,0.246758428086974,0.250748055056852,0.502493516856174,213.0,2.16945961414176,3.35909874207982,2.05934425167086,2.94614988989666,0.0,0.0,5.0,11.0,0.96492,-0.09319,-0.071577,-0.131211,0.032196,-0.194611,0.059726,0.011712,2.268998,0.334977,0.228789,0.032434,0.031212,0.084705,-0.000221,-0.098599,-0.098599,-0.038581,-0.323979,-0.608736,-0.354279,0.02576,928341.0,2606868.0,1163871.0,1759309.2,1394052.0,0.291340029491328,0.493077516774919,0.213767677002005,0.339558250012244,0.446673213784002,0.393451544206278,2.76684410049263,15.5162103094233,18.2830544099159,11.4429945577514,82.6363030031542,25.6593272665218,16.2902014792351,4235.45238460113,90.3922714065043,730730.715835571,4821.2441994924,48113,48113007914
66,67,481130079061,481130079061,48,113,7906,1,206.0,"Dallas-Fort Worth, TX-OK",19100.0,"Dallas-Fort Worth-Arlington, TX",7189384,3545715,3364458,113.3212955,0.0,113.3212955,113.3212955,825,351.0,320.0,0.572,0,0.0,29,0.090625,291,0.909375,394,45,66,283,0.114213197969543,62,0,42,0,18,2,0,42,0,17,2,0,1,0,3,10,49,0.0483870967741935,3.0973878162203,7.28018503812463,0.547116936198457,0.0,0.37062760194089,0.0,0.15884040083181,0.0176489334257567,0.0,0.37062760194089,0.0,0.150015934118932,0.0176489334257567,0.0,0.0088244667128783,0.0,3.64450475241875,0,0.19375,0.667810543308955,0.455851613605744,0.574161057951795,0.38277403863453,0.405791675606061,0.340229087515733,0.37877117505028,0.028115659748972,0.139797068771139,0.271929824561403,6.35483870967742,0.0047252315701707,20.7370725721551,0.0,2.71015108869758,18.0269214834575,71.5501880226916,0.0,11.2953173924843,5.64765869624214,28.2382934812107,39.533610873695,488.17,0.0,0.0,3.33,18.8067034585,0.00403636363636,458844,302479,319577,184342,0.0004211111502334,0.831645913762166,0.0003562542510855,0.83802660815311,0.0012396535061834,0.436051620438594,0.0016386209141245,0.474452817756913,7,5,12,16,11.3333333333333,"Dallas-Fort Worth-Arlington, TX Metro Area",363.0,394.0,906.0,623.04,731.0,906.0,419.0,45.0,66.0,283.0,0.0483870967741935,0.161290322580645,0.790322580645161,213.0,1.4103496526693,0.436393157744215,0.0,2.94585489646424,0.0,0.0,3.0,11.0,0.962706,-0.027509,-0.08353,-0.241761,-0.018226,-0.145805,-0.068564,0.012247,2.211872,0.333902,0.229319,0.032053,0.030262,0.091684,0.000114,-0.096746,-0.096746,-0.037587,-0.328831,-0.6141,-0.351576,0.025284,928341.0,2606868.0,1163871.0,1759309.2,1394052.0,0.291340029491328,0.493077516774919,0.213767677002005,0.339558250012244,0.446673213784002,0.393451544206278,5.19569124810519,21.6872101324063,26.8829013805115,11.4429945577514,82.6363030031542,25.6593272665218,23.9526651300358,6227.6929338093,78.3126993815707,458607.161018372,2974.99772276952,48113,48113007906
67,68,481130079121,481130079121,48,113,7912,1,206.0,"Dallas-Fort Worth, TX-OK",19100.0,"Dallas-Fort Worth-Arlington, TX",7189384,3545715,3364458,77.6192991,0.0,77.6192991,77.6192991,927,624.0,564.0,0.948,0,0.0,299,0.530141843972,265,0.469858156028,751,117,204,430,0.155792276964048,2642,3,418,463,1508,250,3,418,463,1143,250,295,70,0,330,834,1478,0.124905374716124,8.03923775704386,11.942906090993,34.0379265290222,0.0386501815242493,5.38525862571207,5.96501134857581,19.428157912856,3.22084846035411,0.0386501815242493,5.38525862571207,5.96501134857581,14.725719160739,3.22084846035411,3.80060118321785,0.90183756889915,0.0,42.0771642860661,0,4.68439716312057,0.713164224180992,0.713164224180992,0.786883445555563,0.736353704655353,0.787507389471819,0.504599867467504,0.523230295453636,0.408135139048821,0.519473241804427,0.442676097848512,0.284254352763058,0.488827483008955,35.1228685427233,15.0318885732947,11.7311021678909,8.35987780153773,71.479130375193,41.2268602925326,8.24537205850652,24.7361161755196,49.4722323510391,8.24537205850652,347.35,0.0,0.0,5.0,41.2268602925,0.00539374325782,473687,316660,315935,132290,0.0004347335421638,0.858548565421492,0.0003729563743226,0.877315468967313,0.0012255260249519,0.431082239032431,0.0011759293092704,0.340483249943377,18,17,12,17,15.5,"Dallas-Fort Worth-Arlington, TX Metro Area",579.0,751.0,1004.0,851.84,,730.0,374.0,117.0,204.0,430.0,0.124905374716124,0.315669947009841,0.559424678274035,213.0,2.20157485193797,3.55643108991727,2.77457977460975,2.23643223501301,0.0,0.0,4.0,11.0,1.082559,-0.047379,-0.085112,-0.215182,-0.018213,-0.370162,0.004737,0.014355,2.211872,0.333902,0.229319,0.032053,0.030262,0.091684,0.000114,-0.096746,-0.096746,-0.037587,-0.328831,-0.6141,-0.351576,0.025284,928341.0,2606868.0,1163871.0,1759309.2,1394052.0,0.291340029491328,0.493077516774919,0.213767677002005,0.339558250012244,0.446673213784002,0.393451544206278,4.23812739816428,19.5151664844527,23.753293882617,11.4429945577514,82.6363030031542,25.6593272665218,21.1641848494117,5502.68806084705,82.7086286707603,314119.791641235,2306.42060910514,48113,48113007912
68,69,481130079111,481130079111,48,113,7911,1,206.0,"Dallas-Fort Worth, TX-OK",19100.0,"Dallas-Fort Worth-Arlington, TX",7189384,3545715,3364458,49.2868131,0.0,49.2868131,49.2868131,1815,1383.0,1106.0,0.841,46,0.0415913200723,681,0.615732368897,379,0.342676311031,1353,168,300,885,0.124168514412417,58,0,55,0,3,0,0,55,0,2,0,1,0,0,7,18,33,0.120689655172414,28.0602439681782,36.825265945223,1.17678535802916,0.0,1.11591714985524,0.0,0.0608682081739223,0.0,0.0,1.11591714985524,0.0,0.0405788054492815,0.0,0.0202894027246408,0.0,0.0,29.2370293262073,0,0.0524412296564195,0.29367630985137,0.126479502314483,0.215257061336318,0.113724790077833,0.189468192053495,0.0639489068755106,0.0711932150695318,9.01823098267074e-21,0.0619327282434596,0.0822111977321051,23.3275862068966,2.01026131894106e-10,23.0860185514849,0.0987482156149281,0.129307635749976,22.85796270012,121.242978073581,0.0,0.0,0.0,142.837395181471,25.9704354875402,305.78,0.0,0.0,6.67,86.6114023509,0.00367493112948,458391,307786,317668,113606,0.0004206954025042,0.830824859985863,0.0003625047389227,0.852729801463947,0.0012322484096236,0.433446856818504,0.0010098467390504,0.292395041900879,3,2,16,18,12.1666666666667,"Dallas-Fort Worth-Arlington, TX Metro Area",1100.0,1353.0,1592.0,1323.52,,1070.0,771.0,168.0,300.0,885.0,0.120689655172414,0.310344827586207,0.568965517241379,213.0,3.36937105343305,0.777849182090318,0.0941715460022136,3.17211802744668,0.0,0.0,4.0,11.0,1.171627,-0.012858,-0.09423,-0.233434,-0.052558,-0.229636,-0.056584,0.012533,2.211872,0.333902,0.229319,0.032053,0.030262,0.091684,0.000114,-0.096746,-0.096746,-0.037587,-0.328831,-0.6141,-0.351576,0.025284,928341.0,2606868.0,1163871.0,1759309.2,1394052.0,0.291340029491328,0.493077516774919,0.213767677002005,0.339558250012244,0.446673213784002,0.393451544206278,4.09735273584444,17.5738367886059,21.6711895244504,11.4429945577514,82.6363030031542,25.6593272665218,19.3090298662853,5020.34776523417,85.6332074038351,199460.762863159,1853.99806529335,48113,48113007911
69,70,481130079112,481130079112,48,113,7911,2,206.0,"Dallas-Fort Worth, TX-OK",19100.0,"Dallas-Fort Worth-Arlington, TX",7189384,3545715,3364458,54.5552322,0.0,54.5552322,54.5552322,1004,709.0,671.0,0.928,0,0.0,431,0.642324888227,240,0.357675111773,746,91,132,523,0.121983914209115,71,0,53,5,13,0,0,53,5,3,0,0,10,0,10,19,42,0.140845070422535,12.9960037086965,18.4033677341767,1.30143337562405,0.0,0.971492519832039,0.0916502377200037,0.23829061807201,0.0,0.0,0.971492519832039,0.0916502377200037,0.0549901426320022,0.0,0.0,0.183300475440007,0.0,14.2974370843206,0,0.105812220566319,0.651696269522027,0.444851910499144,0.587806003292317,0.391870668861545,0.277005268827623,0.171347021109163,0.184991715607541,6.76433802637125e-06,0.132093023255814,0.173806609547124,10.5070422535211,7.432655605171e-05,17.1220384134693,13.716906799882,3.13938262607762,0.265748987509652,0.0,0.0,0.0,0.0,0.0,0.0,264.2,0.0,0.0,9.0,105.581073853,0.00896414342629,433979,293619,314807,125735,0.0003982909133978,0.786578580102586,0.0003458191046303,0.813479728044949,0.0012211504623959,0.429543122550785,0.0011176617408808,0.323612226408878,4,5,1,18,7.83333333333333,"Dallas-Fort Worth-Arlington, TX Metro Area",652.0,746.0,1019.0,854.48,,691.0,546.0,91.0,132.0,523.0,0.140845070422535,0.267605633802817,0.591549295774648,213.0,2.63877183948801,0.833532135615461,2.68899695534151,0.235664031954192,0.0,0.0,5.0,11.0,1.171627,-0.012858,-0.09423,-0.233434,-0.052558,-0.229636,-0.056584,0.012533,2.211872,0.333902,0.229319,0.032053,0.030262,0.091684,0.000114,-0.096746,-0.096746,-0.037587,-0.328831,-0.6141,-0.351576,0.025284,928341.0,2606868.0,1163871.0,1759309.2,1394052.0,0.291340029491328,0.493077516774919,0.213767677002005,0.339558250012244,0.446673213784002,0.393451544206278,10.2127293225289,35.6139763318487,45.8267056543776,11.4429945577514,82.6363030031542,25.6593272665218,40.8315947380504,10616.2146318931,51.7037319272855,220781.226844788,3023.60977784332,48113,48113007911
70,71,481130079122,481130079122,48,113,7912,2,206.0,"Dallas-Fort Worth, TX-OK",19100.0,"Dallas-Fort Worth-Arlington, TX",7189384,3545715,3364458,48.4918924,0.0,48.4918924,48.4918924,844,468.0,443.0,0.813,22,0.0496613995485,248,0.559819413093,173,0.390519187359,550,87,145,318,0.158181818181818,1417,57,430,50,261,619,57,430,50,140,619,0,121,0,382,406,629,0.269583627381793,9.65109788126149,17.4049713927023,29.2213796960417,1.175454229128,8.86746172850949,1.03110020098948,5.38234304916506,12.7650204882497,1.175454229128,8.86746172850949,1.03110020098948,2.88708056277053,12.7650204882497,0.0,2.49526248639453,0.0,38.8724775773032,0,3.19864559819413,0.79688441034593,0.79688441034593,0.786779506624076,0.67793184031971,0.851696612711863,0.603882026649581,0.663497027931169,0.419144963035592,0.746572313135781,0.559227249618709,0.388143966125618,0.542343326761391,54.3552709485542,10.2418343507071,13.9777582722883,30.1356783255588,347.690287294294,26.3961651453306,79.1884954359917,26.3961651453306,343.150146889297,39.5942477179958,535.11,0.0,0.0,13.33,175.930440694,0.0157938388626,447330,297420,329276,125215,0.0004105439993416,0.810777010494264,0.0003502958531265,0.824010505843044,0.0012772763618848,0.449285566143804,0.001113039447126,0.322273869088064,20,15,20,15,17.5,"Dallas-Fort Worth-Arlington, TX Metro Area",429.0,550.0,841.0,631.84,625.0,409.0,514.0,87.0,145.0,318.0,0.269583627381793,0.28652081863091,0.443895553987297,213.0,2.36566297428468,3.40854961086669,2.41964202961161,3.43835437467963,0.0,0.0,5.0,11.0,1.082559,-0.047379,-0.085112,-0.215182,-0.018213,-0.370162,0.004737,0.014355,2.211872,0.333902,0.229319,0.032053,0.030262,0.091684,0.000114,-0.096746,-0.096746,-0.037587,-0.328831,-0.6141,-0.351576,0.025284,928341.0,2606868.0,1163871.0,1759309.2,1394052.0,0.291340029491328,0.493077516774919,0.213767677002005,0.339558250012244,0.446673213784002,0.393451544206278,2.80342359864815,12.6362456215928,15.4396692202409,11.4429945577514,82.6363030031542,25.6593272665218,13.7567452752347,3576.75377156101,94.386165287494,196243.403373718,1722.79381453857,48113,48113007912
